issue_date,ts,horizon_hour,lead_day,turbine,power_norm_pred,power_gbm_pred,power_two_stage_pred,power_curve_pred,wind_nacelle_pred
2026-01-31,2026-02-01 00:00:00,1,1,1,0.024144989604098038,0.10300017719208084,0.03246387156238562,0.011666666666666667,3.088511533479692
2026-01-31,2026-02-01 01:00:00,2,1,1,0.013527408736515856,0.07113737049871,0.014767903449748652,0.011666666666666667,2.357592758731149
2026-01-31,2026-02-01 02:00:00,3,1,1,0.01307282758653781,0.03361149775804041,0.014010268199785236,0.011666666666666667,2.3007701149838926
2026-01-31,2026-02-01 03:00:00,4,1,1,0.01600128358422624,0.020964774092256083,0.01691571955395731,0.01462962962962963,2.512452644364532
2026-01-31,2026-02-01 04:00:00,5,1,1,0.015640385771049762,0.028984314742781476,0.016931507149280465,0.013703703703703704,2.51324202413069
2026-01-31,2026-02-01 05:00:00,6,1,1,0.01630172978222493,0.028459966211740767,0.014947327414819328,0.018333333333333333,2.3710495561114495
2026-01-31,2026-02-01 06:00:00,7,1,1,0.022233281227543818,0.020697152695172565,0.02063571562615327,0.024629629629629633,2.69845244797433
2026-01-31,2026-02-01 07:00:00,8,1,1,0.04210399338675026,0.04886360831465171,0.026469618607546742,0.06555555555555555,2.930110697783003
2026-01-31,2026-02-01 08:00:00,9,1,1,0.12569913966348997,0.12969777542423455,0.08381955376013761,0.1885185185185185,4.230325896002293
2026-01-31,2026-02-01 09:00:00,10,1,1,0.15550107952288267,0.16025317437523043,0.14879809550110074,0.16555555555555554,5.188155847742283
2026-01-31,2026-02-01 10:00:00,11,1,1,0.1253678644920161,0.134590695085524,0.11826742847434782,0.1360185185185185,4.806931867011706
2026-01-31,2026-02-01 11:00:00,12,1,1,0.09256780655980908,0.12264229332390887,0.1015944924144966,0.0790277777777778,4.573917386217449
2026-01-31,2026-02-01 12:00:00,13,1,1,0.09452483375450449,0.18931001266901124,0.0922018834180013,0.09800925925925927,4.404326073242885
2026-01-31,2026-02-01 13:00:00,14,1,1,0.12950408248999426,0.17239273980410916,0.1403463103228299,0.11324074074074078,5.072904231674953
2026-01-31,2026-02-01 14:00:00,15,1,1,0.15451766184231971,0.20460531516871727,0.1772516586260884,0.12041666666666667,5.489183252927551
2026-01-31,2026-02-01 15:00:00,16,1,1,0.15811153090330993,0.23848922659699143,0.18132786014749186,0.12328703703703703,5.53455223247106
2026-01-31,2026-02-01 16:00:00,17,1,1,0.256025390183792,0.35505331024379905,0.25109169968903605,0.26342592592592595,6.161875275186412
2026-01-31,2026-02-01 17:00:00,18,1,1,0.21119140945853754,0.2710638942864311,0.221738768850649,0.19537037037037033,5.921621859347229
2026-01-31,2026-02-01 18:00:00,19,1,1,0.2558191622071025,0.2984918552044327,0.2545751468883807,0.25768518518518524,6.190904001847617
2026-01-31,2026-02-01 19:00:00,20,1,1,0.2567360142434716,0.30688805459693724,0.25801681386257613,0.25481481481481477,6.219584559965912
2026-01-31,2026-02-01 20:00:00,21,1,1,0.25396866037830945,0.2839898792656882,0.24192307593915768,0.272037037037037,6.085470077270759
2026-01-31,2026-02-01 21:00:00,22,1,1,0.23165273286189902,0.25185669871315464,0.19898912267106622,0.2806481481481482,5.738336030819995
2026-01-31,2026-02-01 22:00:00,23,1,1,0.20797789559965477,0.23515681622825851,0.16718538155498017,0.26916666666666667,5.388520482216468
2026-01-31,2026-02-01 23:00:00,24,1,1,0.20836007642216064,0.23343422988254892,0.1850445718147122,0.24333333333333332,5.577437367092833
2026-01-31,2026-02-02 00:00:00,25,2,1,0.1923361090966731,0.1146212730454514,0.14494289787717118,0.26342592592592595,5.135584971052334
2026-01-31,2026-02-02 01:00:00,26,2,1,0.2050696116914314,0.186296781345543,0.1411345380042375,0.3009722222222222,5.083652790966875
