issue_date,ts,horizon_hour,lead_day,turbine,power_norm_pred,power_gbm_pred,power_curve_pred
2026-02-17,2026-02-18 00:00:00,1,1,1,0.5464171065685492,0.6420855328427465,0.5225
2026-02-17,2026-02-18 01:00:00,2,1,1,0.61835881483455,0.6851274075060834,0.6016666666666667
2026-02-17,2026-02-18 02:00:00,3,1,1,0.4508931903315149,0.5094659516575748,0.43624999999999997
2026-02-17,2026-02-18 03:00:00,4,1,1,0.4481014249777721,0.5105071248888609,0.4324999999999999
2026-02-17,2026-02-18 04:00:00,5,1,1,0.5151231702904224,0.6722825181187787,0.4758333333333333
2026-02-17,2026-02-18 05:00:00,6,1,1,0.5399568413450191,0.7264508733917618,0.49333333333333346
2026-02-17,2026-02-18 06:00:00,7,1,1,0.47164529502206354,0.7182264751103178,0.4099999999999999
2026-02-17,2026-02-18 07:00:00,8,1,1,0.6016316676070865,0.8481583380354323,0.54
2026-02-17,2026-02-18 08:00:00,9,1,1,0.6833121702756567,0.8461904810079127,0.6425925925925926
2026-02-17,2026-02-18 09:00:00,10,1,1,0.6900535436747646,0.8495269776330823,0.6501851851851851
2026-02-17,2026-02-18 10:00:00,11,1,1,0.7544222750731551,0.9365558198102202,0.7088888888888888
2026-02-17,2026-02-18 11:00:00,12,1,1,0.9348439105301286,0.9553306637617535,0.9297222222222222
2026-02-17,2026-02-18 12:00:00,13,1,1,0.9162962962962962,1.0,0.8953703703703703
2026-02-17,2026-02-18 13:00:00,14,1,1,0.9090685978069506,0.9708985445903083,0.893611111111111
2026-02-17,2026-02-18 14:00:00,15,1,1,0.9046088554748963,0.9767479810781856,0.886574074074074
2026-02-17,2026-02-18 15:00:00,16,1,1,0.8320943452652427,0.9404717263262145,0.8049999999999997
2026-02-17,2026-02-18 16:00:00,17,1,1,0.9062560817076812,0.9568359640939617,0.893611111111111
2026-02-17,2026-02-18 17:00:00,18,1,1,0.7671322918998555,0.9556614594992782,0.7199999999999999
2026-02-17,2026-02-18 18:00:00,19,1,1,0.5553027524747991,0.8265137623739958,0.48749999999999993
2026-02-17,2026-02-18 19:00:00,20,1,1,0.601606668456054,0.7547000089469365,0.5633333333333335
2026-02-17,2026-02-18 20:00:00,21,1,1,0.48920914899939905,0.8060457449969956,0.4099999999999999
2026-02-17,2026-02-18 21:00:00,22,1,1,0.5174175917928834,0.7070879589644171,0.47
2026-02-17,2026-02-18 22:00:00,23,1,1,0.3657787182637473,0.6011158135409588,0.3069444444444444
2026-02-17,2026-02-18 23:00:00,24,1,1,0.33783841042237717,0.54363649655633,0.2863888888888889
2026-02-17,2026-02-19 00:00:00,25,2,1,0.43714865651521223,0.5307432825760614,0.41374999999999995
2026-02-17,2026-02-19 01:00:00,26,2,1,0.26851743579737386,0.45147606787575834,0.22277777777777774
2026-02-17,2026-02-19 02:00:00,27,2,1,0.3011669701781378,0.46361262866846703,0.2605555555555555
2026-02-17,2026-02-19 03:00:00,28,2,1,0.3024442417408214,0.4470360235189217,0.2662962962962963
2026-02-17,2026-02-19 04:00:00,29,2,1,0.21531543315704332,0.4036142028222537,0.1682407407407407
2026-02-17,2026-02-19 05:00:00,30,2,1,0.27102379363872986,0.40919304226772335,0.2364814814814815
2026-02-17,2026-02-19 06:00:00,31,2,1,0.31150008816056485,0.4004634037657874,0.28925925925925916
2026-02-17,2026-02-19 07:00:00,32,2,1,0.2752741465768447,0.3456299921434823,0.25768518518518524
2026-02-17,2026-02-19 08:00:00,33,2,1,0.2991509201270264,0.3616805265610581,0.28351851851851845
2026-02-17,2026-02-19 09:00:00,34,2,1,0.4705836899950423,0.5479184499752117,0.45124999999999993
2026-02-17,2026-02-19 10:00:00,35,2,1,0.28909912150870515,0.5132733853213034,0.23305555555555557
2026-02-17,2026-02-19 11:00:00,36,2,1,0.30280960038344246,0.4144183722875827,0.2749074074074074
2026-02-17,2026-02-19 12:00:00,37,2,1,0.20100622259102618,0.3642903722143902,0.16018518518518518
2026-02-17,2026-02-19 13:00:00,38,2,1,0.18064251352349836,0.3813607157656398,0.13046296296296298
2026-02-17,2026-02-19 14:00:00,39,2,1,0.191269743893827,0.4230153861358016,0.13333333333333333
2026-02-17,2026-02-19 15:00:00,40,2,1,0.1326164327110846,0.28623031170357116,0.09421296296296296
2026-02-17,2026-02-19 16:00:00,41,2,1,0.16281101154172262,0.35535135400490914,0.11467592592592596
2026-02-17,2026-02-19 17:00:00,42,2,1,0.15787869253389952,0.3421712404472754,0.11180555555555555
2026-02-17,2026-02-19 18:00:00,43,2,1,0.08248966178993136,0.21244830894965674,0.05000000000000001
2026-02-17,2026-02-19 19:00:00,44,2,1,0.04913372255709636,0.16640935352622252,0.019814814814814816
2026-02-17,2026-02-19 20:00:00,45,2,1,0.04318034159125715,0.16330911536369316,0.013148148148148148
2026-02-17,2026-02-19 21:00:00,46,2,1,0.07840137251777696,0.2120068625888848,0.045
2026-02-17,2026-02-19 22:00:00,47,2,1,0.21548843009939667,0.24114585420068696,0.20907407407407408
2026-02-17,2026-02-19 23:00:00,48,2,1,0.42310032803298253,0.43050164016491277,0.4212499999999999
2026-02-17,2026-02-18 00:00:00,1,1,2,0.5159971285564171,0.6524712855641703,0.5008333333333334
2026-02-17,2026-02-18 01:00:00,2,1,2,0.6070118935370769,0.7301189353707679,0.5933333333333334
2026-02-17,2026-02-18 02:00:00,3,1,2,0.4161169319487483,0.4711693194874834,0.41
2026-02-17,2026-02-18 03:00:00,4,1,2,0.41370205091131373,0.48535384244647123,0.4057407407407406
2026-02-17,2026-02-18 04:00:00,5,1,2,0.4705701803141117,0.6182018031411176,0.4541666666666666
2026-02-17,2026-02-18 05:00:00,6,1,2,0.4834299130523076,0.5892991305230753,0.47166666666666673
2026-02-17,2026-02-18 06:00:00,7,1,2,0.4044222601504091,0.6225559348374249,0.3801851851851851
2026-02-17,2026-02-18 07:00:00,8,1,2,0.5385254725978671,0.7202547259786708,0.5183333333333333
2026-02-17,2026-02-18 08:00:00,9,1,2,0.6593770981429142,0.7404376480958081,0.6503703703703704
2026-02-17,2026-02-18 09:00:00,10,1,2,0.6674852194806195,0.7581855281395279,0.6574074074074074
2026-02-17,2026-02-18 10:00:00,11,1,2,0.7332429338795349,0.9340960054620152,0.710925925925926
2026-02-17,2026-02-18 11:00:00,12,1,2,0.9246940900788463,0.9069409007884636,0.9266666666666666
2026-02-17,2026-02-18 12:00:00,13,1,2,0.8946128516923012,0.9677951835896789,0.8864814814814814
2026-02-17,2026-02-18 13:00:00,14,1,2,0.890081000167432,0.9408100016743205,0.8844444444444444
2026-02-17,2026-02-18 14:00:00,15,1,2,0.881801356651117,0.9330135665111707,0.8761111111111111
2026-02-17,2026-02-18 15:00:00,16,1,2,0.8058565821456923,0.9335658214569263,0.7916666666666663
2026-02-17,2026-02-18 16:00:00,17,1,2,0.8884905114857692,0.9249051148576926,0.8844444444444444
2026-02-17,2026-02-18 17:00:00,18,1,2,0.7336062104934631,0.8610621049346312,0.7194444444444444
2026-02-17,2026-02-18 18:00:00,19,1,2,0.49397693937384607,0.7472693937384611,0.46583333333333327
2026-02-17,2026-02-18 19:00:00,20,1,2,0.5524653075860935,0.6496530758609342,0.5416666666666667
2026-02-17,2026-02-18 20:00:00,21,1,2,0.4128261475176881,0.7065948085102147,0.3801851851851851
2026-02-17,2026-02-18 21:00:00,22,1,2,0.4651895551791702,0.6168955517917025,0.4483333333333333
2026-02-17,2026-02-18 22:00:00,23,1,2,0.3237127541536378,0.6121275415363786,0.29166666666666663
2026-02-17,2026-02-18 23:00:00,24,1,2,0.3055966171277625,0.5934661712776247,0.27361111111111114
2026-02-17,2026-02-19 00:00:00,25,2,2,0.3941148395235441,0.48114839523544195,0.38444444444444437
2026-02-17,2026-02-19 01:00:00,26,2,2,0.2364561509747087,0.4495615097470872,0.21277777777777773
2026-02-17,2026-02-19 02:00:00,27,2,2,0.26815032025757257,0.436503202575726,0.24944444444444439
2026-02-17,2026-02-19 03:00:00,28,2,2,0.2731775262529925,0.4384419291965913,0.2548148148148148
2026-02-17,2026-02-19 04:00:00,29,2,2,0.1805522726345713,0.38135605967904657,0.1582407407407407
2026-02-17,2026-02-19 05:00:00,30,2,2,0.24641918098783083,0.42585847654497505,0.22648148148148148
2026-02-17,2026-02-19 06:00:00,31,2,2,0.2856515890402448,0.3698492237357816,0.27629629629629626
2026-02-17,2026-02-19 07:00:00,32,2,2,0.2563052480632482,0.34221914729914893,0.2467592592592593
2026-02-17,2026-02-19 08:00:00,33,2,2,0.27722325146899873,0.33389918135665425,0.2709259259259259
2026-02-17,2026-02-19 09:00:00,34,2,2,0.43310610762217844,0.4877277428884518,0.42703703703703694
2026-02-17,2026-02-19 10:00:00,35,2,2,0.2494768674889649,0.4872686748896488,0.22305555555555556
2026-02-17,2026-02-19 11:00:00,36,2,2,0.2799199992791885,0.4333666594585516,0.26287037037037037
2026-02-17,2026-02-19 12:00:00,37,2,2,0.1748590310255322,0.39692364358865556,0.15018518518518517
2026-02-17,2026-02-19 13:00:00,38,2,2,0.1481262138269301,0.39626213826930073,0.12055555555555557
2026-02-17,2026-02-19 14:00:00,39,2,2,0.15519901908079353,0.4419901908079351,0.12333333333333334
2026-02-17,2026-02-19 15:00:00,40,2,2,0.10927237797935496,0.3243904464602164,0.08537037037037035
2026-02-17,2026-02-19 16:00:00,41,2,2,0.1341081372424367,0.39358137242436675,0.10527777777777779
2026-02-17,2026-02-19 17:00:00,42,2,2,0.13133802643323012,0.39088026433230144,0.10249999999999998
2026-02-17,2026-02-19 18:00:00,43,2,2,0.0691406591875255,0.25640659187525494,0.04833333333333334
2026-02-17,2026-02-19 19:00:00,44,2,2,0.040584796758662806,0.22751463425329466,0.019814814814814816
2026-02-17,2026-02-19 20:00:00,45,2,2,0.03396570018287609,0.2213236684954275,0.013148148148148148
