issue_date,ts,horizon_hour,lead_day,turbine,power_norm_pred,power_gbm_pred,power_two_stage_pred,power_curve_pred,wind_nacelle_pred
2026-02-09,2026-02-10 00:00:00,1,1,1,0.10301447372069227,0.2984663546140756,0.1357648636085612,0.05388888888888888,5.010429958298562
2026-02-09,2026-02-10 01:00:00,2,1,1,0.08794639669774793,0.20380918070404905,0.12472547597772801,0.03277777777777778,4.8814477997430155
2026-02-09,2026-02-10 02:00:00,3,1,1,0.02283439624816575,0.1253238513969704,0.02015609251237501,0.02685185185185186,2.6744712922854172
2026-02-09,2026-02-10 03:00:00,4,1,1,0.024064619123697777,0.10568765098138984,0.022700291132088886,0.02611111111111111,2.788760917453333
2026-02-09,2026-02-10 04:00:00,5,1,1,0.0459211843102193,0.09386526770233089,0.042337776319501294,0.0512962962962963,3.320133289585039
2026-02-09,2026-02-10 05:00:00,6,1,1,0.03766840562144381,0.1470713378598272,0.051546108134505116,0.01685185185185185,3.660638740058589
2026-02-09,2026-02-10 06:00:00,7,1,1,0.10581022403915447,0.13332095806019145,0.11860345981834387,0.08662037037037039,4.810809151750122
2026-02-09,2026-02-10 07:00:00,8,1,1,0.1937961929962307,0.1938068675681475,0.2323146426480388,0.1360185185185185,6.005399799844768
2026-02-09,2026-02-10 08:00:00,9,1,1,0.291040056977271,0.44945372026206976,0.31519021841890843,0.25481481481481477,6.659396461201909
2026-02-09,2026-02-10 09:00:00,10,1,1,0.23189017516159235,0.26054129904569284,0.28864411909648113,0.1467592592592592,6.452330893223609
2026-02-09,2026-02-10 10:00:00,11,1,1,0.2816057713835152,0.35040684578750353,0.3208244337873402,0.22277777777777774,6.703877108847423
2026-02-09,2026-02-10 11:00:00,12,1,1,0.10726035050931898,0.20631128163980894,0.13679194220688967,0.06296296296296297,5.0244355755484955
2026-02-09,2026-02-10 12:00:00,13,1,1,0.12722628674065695,0.3231424877340152,0.1674759099998604,0.06685185185185183,5.391425766665271
2026-02-09,2026-02-10 13:00:00,14,1,1,0.24203328473805702,0.35460969344906873,0.28227769678565057,0.18166666666666667,6.4045827258923795
2026-02-09,2026-02-10 14:00:00,15,1,1,0.358218270783733,0.5162311165878691,0.40036378463955496,0.295,7.187206210960491
2026-02-09,2026-02-10 15:00:00,16,1,1,0.2628937003991044,0.4077488196904835,0.2529709821466556,0.27777777777777773,6.177535962333241
2026-02-09,2026-02-10 16:00:00,17,1,1,0.30095648483550463,0.4357274998463952,0.31066821546658174,0.2863888888888889,6.623696437894067
2026-02-09,2026-02-10 17:00:00,18,1,1,0.3025899051660663,0.32587252461830923,0.3443782370051722,0.2399074074074074,6.86069731461566
2026-02-09,2026-02-10 18:00:00,19,1,1,0.18089034120386382,0.22756672862541277,0.23234809953730393,0.1037037037037037,6.0056786072553106
2026-02-09,2026-02-10 19:00:00,20,1,1,0.20791273961514523,0.2717208723122944,0.2719841956548717,0.11180555555555555,6.327381467411538
2026-02-09,2026-02-10 20:00:00,21,1,1,0.5421527948583302,0.5295269867747042,0.5669213247638837,0.5050000000000001,8.263723748313454
2026-02-09,2026-02-10 21:00:00,22,1,1,0.6826099175751176,0.7489919626660811,0.635460973736307,0.7533333333333333,8.731267220019394
2026-02-09,2026-02-10 22:00:00,23,1,1,0.9250545691377843,0.8557495253743822,0.9424983559703812,0.8988888888888888,11.034068490505199
2026-02-09,2026-02-10 23:00:00,24,1,1,0.9444386280890114,0.8771452269406198,0.9599903060742784,0.921111111111111,11.281068238892718
2026-02-09,2026-02-11 00:00:00,25,2,1,0.9263094043349486,0.9025481001995318,0.9527378961138031,0.8866666666666667,11.173698583370042
2026-02-09,2026-02-11 01:00:00,26,2,1,0.8467260412170567,0.8186058230575751,0.8936792044975638,0.7762962962962963,10.586215593035254
2026-02-09,2026-02-11 02:00:00,27,2,1,0.7033627040922419,0.744993913154824,0.7413452475611437,0.646388888888889,9.46603349507113
2026-02-09,2026-02-11 03:00:00,28,2,1,0.5839776588964327,0.6740004757890794,0.699962764827388,0.4099999999999999,9.201889988259923
2026-02-09,2026-02-11 04:00:00,29,2,1,0.21514025282655985,0.3883487170160795,0.3209127670566121,0.05648148148148149,6.704574476762727
2026-02-09,2026-02-11 05:00:00,30,2,1,0.23747328831084524,0.288034515064473,0.3342456039748655,0.09231481481481482,6.797368358176243
2026-02-09,2026-02-11 06:00:00,31,2,1,0.058776188096319196,0.1213143900302576,0.07808377028398877,0.029814814814814822,4.134729504733146
2026-02-09,2026-02-11 07:00:00,32,2,1,0.052802902709703496,0.08861411829716942,0.07158508476308607,0.024629629629629633,4.026418079384768
2026-02-09,2026-02-11 08:00:00,33,2,1,0.03481844829881173,0.07126449226584049,0.04716654963382202,0.016296296296296295,3.4649964890146605
2026-02-09,2026-02-11 09:00:00,34,2,1,0.09677008133462132,0.13288011075002304,0.08578964173054168,0.11324074074074078,4.266920894225893
2026-02-09,2026-02-11 10:00:00,35,2,1,0.057463202090962485,0.17670514241380736,0.07836459607753007,0.02611111111111111,4.139409934625501
2026-02-09,2026-02-11 11:00:00,36,2,1,0.1929308902557803,0.3233127512569637,0.2374465454880289,0.12615740740740738,6.048165656844685
2026-02-09,2026-02-11 12:00:00,37,2,1,0.1627605335968658,0.3059208912081686,0.19481693871082567,0.11467592592592596,5.690195446663373
2026-02-09,2026-02-11 13:00:00,38,2,1,0.08414102742422779,0.37293599395613075,0.1293708481761821,0.016296296296296295,4.935048248186717
2026-02-09,2026-02-11 14:00:00,39,2,1,0.5257769001204511,0.6114361678002782,0.4796281668674185,0.5950000000000001,7.707769001204511
2026-02-09,2026-02-11 15:00:00,40,2,1,0.9161259297199578,0.8088807472685059,0.8923086482986952,0.9518518518518518,10.574794291378016
2026-02-09,2026-02-11 16:00:00,41,2,1,0.9683941748304528,0.881104292392524,0.9737742420013719,0.960324074074074,11.579034075051444
2026-02-09,2026-02-11 17:00:00,42,2,1,0.984074074074074,0.8850417533940512,0.9899999999999999,0.9751851851851853,12.774477355071197
2026-02-09,2026-02-11 18:00:00,43,2,1,0.9733591992578732,0.881965949746713,0.9897961962939862,0.9487037037037037,12.484714722048972
2026-02-09,2026-02-11 19:00:00,44,2,1,0.9723461116918222,0.8647423461041353,0.9872435194863701,0.9500000000000001,12.293263961477756
2026-02-09,2026-02-11 20:00:00,45,2,1,0.94398766544256,0.826903853950477,0.9772633930215506,0.894074074074074,11.709877238308147
2026-02-09,2026-02-11 21:00:00,46,2,1,0.8424253330971685,0.8152985111961862,0.8247212341742931,0.8689814814814816,9.998327405045758
2026-02-09,2026-02-11 22:00:00,47,2,1,0.6486207677990299,0.730510879151286,0.6065901685539388,0.7116666666666664,8.542979360134384
2026-02-09,2026-02-11 23:00:00,48,2,1,0.6896105665733494,0.6877621167044932,0.5973756356469402,0.8279629629629633,8.481254540335287
2026-02-09,2026-02-10 00:00:00,1,1,2,0.0944839946067431,0.4213272249323094,0.19568738942988445,0.05111111111111111,5.741839356360148
2026-02-09,2026-02-10 01:00:00,2,1,2,0.054007691029896096,0.30390056442529423,0.10678489602557961,0.03138888888888888,4.681104914833849
2026-02-09,2026-02-10 02:00:00,3,1,2,0.03650656348310251,0.2492692403032968,0.06054656963503306,0.026203703703703708,3.8469975742091598
2026-02-09,2026-02-10 03:00:00,4,1,2,0.031969074850121924,0.1578979045957443,0.04693395320411013,0.025555555555555554,3.5414418543737884
2026-02-09,2026-02-10 04:00:00,5,1,2,0.04587365013245726,0.1298658695191268,0.03797389550325261,0.04925925925925926,3.289216865097578
2026-02-09,2026-02-10 05:00:00,6,1,2,0.03171650512357839,0.21147202493156725,0.06640069609094033,0.01685185185185185,3.9933507356068416
2026-02-09,2026-02-10 06:00:00,7,1,2,0.08583247337366114,0.19566487377819633,0.10419466433195687,0.07796296296296297,4.625599949970504
2026-02-09,2026-02-10 07:00:00,8,1,2,0.1778316716034325,0.3065034116546727,0.29872902880156516,0.1260185185185185,6.621544964222883
2026-02-09,2026-02-10 08:00:00,9,1,2,0.2906637783078424,0.4899735594052359,0.3993730881866354,0.24407407407407403,7.300259270782405
2026-02-09,2026-02-10 09:00:00,10,1,2,0.19128283332494458,0.32725666773781453,0.31850450614487713,0.13675925925925922,6.772855474857894
2026-02-09,2026-02-10 10:00:00,11,1,2,0.2607279133976329,0.4949692374329797,0.37261156317729505,0.21277777777777773,7.125727585938881
2026-02-09,2026-02-10 11:00:00,12,1,2,0.10625583828608476,0.29543948229921524,0.2198034115708998,0.05759259259259259,6.011605880822893
2026-02-09,2026-02-10 12:00:00,13,1,2,0.13556061934485023,0.3273737013989075,0.3110045336186366,0.06037037037037036,6.718456844357657
2026-02-09,2026-02-10 13:00:00,14,1,2,0.25031447540337876,0.4541643816918178,0.43382602912237367,0.17166666666666666,7.526086562198002
2026-02-09,2026-02-10 14:00:00,15,1,2,0.35407247021933763,0.561965918630788,0.5230193451755698,0.2816666666666667,8.134222808015249
2026-02-09,2026-02-10 15:00:00,16,1,2,0.31302467174161064,0.5024267625813892,0.4237859428424059,0.26555555555555554,7.45947354027656
2026-02-09,2026-02-10 16:00:00,17,1,2,0.3352099424772268,0.47806798001864736,0.47894054899816346,0.27361111111111114,7.833685561351115
2026-02-09,2026-02-10 17:00:00,18,1,2,0.2533443454267266,0.4715289512628392,0.30803053413847165,0.2299074074074074,6.694977901093197
2026-02-09,2026-02-10 18:00:00,19,1,2,0.11611992998469797,0.2683113997856523,0.16626396414652414,0.0946296296296296,5.494966218498218
2026-02-09,2026-02-10 19:00:00,20,1,2,0.15155107266754714,0.33370214337028825,0.2660035755584906,0.10249999999999998,6.3700268166886795
2026-02-09,2026-02-10 20:00:00,21,1,2,0.5214592379050558,0.4903228225371596,0.6104196819057413,0.4833333333333334,8.726997488729536
2026-02-09,2026-02-10 21:00:00,22,1,2,0.769173301569591,0.6985198048846626,0.8255776718986366,0.745,10.19947650136453
2026-02-09,2026-02-10 22:00:00,23,1,2,0.914147208966252,0.9991400973026474,0.9691944002578772,0.8905555555555555,12.129160038681578
2026-02-09,2026-02-10 23:00:00,24,1,2,0.9323028977677208,1.0,0.9648985481146252,0.9183333333333332,11.746956443438757
2026-02-09,2026-02-11 00:00:00,25,2,2,0.9074074428270391,0.9618472685187145,0.9596914760901308,0.885,11.590744282703925
2026-02-09,2026-02-11 01:00:00,26,2,2,0.8193223654298658,0.8667877386321481,0.9443461563711579,0.7657407407407407,11.24108395051579
2026-02-09,2026-02-11 02:00:00,27,2,2,0.7270182173285638,0.830494416305975,0.8976533170211383,0.6538888888888891,10.770947239640565
2026-02-09,2026-02-11 03:00:00,28,2,2,0.47478732081624075,0.6629908797566968,0.695525637288704,0.3801851851851851,9.303153823732224
2026-02-09,2026-02-11 04:00:00,29,2,2,0.1774428734809747,0.39318628522082366,0.4678959980230022,0.05296296296296297,7.758381804702288
2026-02-09,2026-02-11 05:00:00,30,2,2,0.17471142886938357,0.34973858492092263,0.38749488635473545,0.0835185185185185,7.222792737096101
2026-02-09,2026-02-11 06:00:00,31,2,2,0.04706267788669847,0.17292083166233796,0.08968423493097019,0.028796296296296302,4.391886269970461
2026-02-09,2026-02-11 07:00:00,32,2,2,0.044996023917589015,0.14974116089551692,0.09338180812035843,0.02425925925925926,4.438105934837814
2026-02-09,2026-02-11 08:00:00,33,2,2,0.02270199958513382,0.12344352443417651,0.03764864059242138,0.016296296296296295,3.2794592177726414
2026-02-09,2026-02-11 09:00:00,34,2,2,0.09413113679904767,0.16009704846208572,0.07136304858941811,0.1038888888888889,4.100636755487531
2026-02-09,2026-02-11 10:00:00,35,2,2,0.04801560499966144,0.17396596553740348,0.10042238703590853,0.025555555555555554,4.544765436483754
2026-02-09,2026-02-11 11:00:00,36,2,2,0.2271588782030639,0.3762220761093455,0.48562218660280565,0.11638888888888888,7.879242181382766
2026-02-09,2026-02-11 12:00:00,37,2,2,0.17635599594513185,0.37464547344344973,0.34220517166895803,0.10527777777777779,6.927425032623639
2026-02-09,2026-02-11 13:00:00,38,2,2,0.09506859661824547,0.4322535560326123,0.27887063070279355,0.016296296296296295,6.466529730270952
2026-02-09,2026-02-11 14:00:00,39,2,2,0.5938695818040322,0.5982322377056949,0.6184541615689961,0.5833333333333334,8.783396705884757
2026-02-09,2026-02-11 15:00:00,40,2,2,0.9241643615705932,0.8559045801304658,0.8820293533834593,0.9422222222222222,10.61102878625135
2026-02-09,2026-02-11 16:00:00,41,2,2,0.9571477331952779,0.9115133314069841,0.9696128143546305,0.9518055555555555,12.191922153194573
2026-02-09,2026-02-11 17:00:00,42,2,2,0.9663379629629629,0.9327271902645589,0.9700000000000001,0.9647685185185184,13.345018927718717
2026-02-09,2026-02-11 18:00:00,43,2,2,0.9486111111111111,0.8818799223379009,0.9700000000000001,0.9394444444444444,12.58312019541881
2026-02-09,2026-02-11 19:00:00,44,2,2,0.949,0.8506532424584305,0.9700000000000001,0.94,12.535449015050329
2026-02-09,2026-02-11 20:00:00,45,2,2,0.9137848012648012,0.8984616516466306,0.9653937819937823,0.8916666666666666,11.77953364953368
2026-02-09,2026-02-11 21:00:00,46,2,2,0.855713498928196,0.815528077655267,0.8599709223532465,0.8538888888888889,10.422028371243865
2026-02-09,2026-02-11 22:00:00,47,2,2,0.6999776528248168,0.7123273412245298,0.6694625464530934,0.7130555555555554,9.127113427045906
2026-02-09,2026-02-11 23:00:00,48,2,2,0.7793257338493312,0.7392677437732244,0.7021351622138199,0.8124074074074077,9.34281097328292
