issue_date,ts,horizon_hour,lead_day,turbine,power_norm_pred,power_gbm_pred,power_curve_pred
2026-02-11,2026-02-12 00:00:00,1,1,1,0.4348118165114376,0.4140590825571885,0.43999999999999984
2026-02-11,2026-02-12 01:00:00,2,1,1,0.46854915530863916,0.46274577654319593,0.47
2026-02-11,2026-02-12 02:00:00,3,1,1,0.5010368227402051,0.4618507803676924,0.5108333333333333
2026-02-11,2026-02-12 03:00:00,4,1,1,0.392100994121287,0.35050497060643593,0.40249999999999975
2026-02-11,2026-02-12 04:00:00,5,1,1,0.31910631142637746,0.29608711268744253,0.32486111111111116
2026-02-11,2026-02-12 05:00:00,6,1,1,0.15675550417878076,0.12155529867168147,0.16555555555555554
2026-02-11,2026-02-12 06:00:00,7,1,1,0.0483722701031894,0.06519468384928034,0.04416666666666667
2026-02-11,2026-02-12 07:00:00,8,1,1,0.0325125886297624,0.03737775796362679,0.0312962962962963
2026-02-11,2026-02-12 08:00:00,9,1,1,0.026718323662297448,0.03507309979296869,0.024629629629629633
2026-02-11,2026-02-12 09:00:00,10,1,1,0.025675128692634136,0.041708976796504,0.021666666666666667
2026-02-11,2026-02-12 10:00:00,11,1,1,0.04986251014495184,0.07264588405809251,0.04416666666666667
2026-02-11,2026-02-12 11:00:00,12,1,1,0.032868491870892746,0.08137949639150079,0.02074074074074074
2026-02-11,2026-02-12 12:00:00,13,1,1,0.05977185440058011,0.12885927200290048,0.04250000000000001
2026-02-11,2026-02-12 13:00:00,14,1,1,0.06266437042585582,0.1399885187959457,0.043333333333333335
2026-02-11,2026-02-12 14:00:00,15,1,1,0.05084680347596543,0.16164142478723448,0.023148148148148157
2026-02-11,2026-02-12 15:00:00,16,1,1,0.04383862791648589,0.14956350995279985,0.017407407407407406
2026-02-11,2026-02-12 16:00:00,17,1,1,0.052081266204992344,0.1789248495434802,0.020370370370370372
2026-02-11,2026-02-12 17:00:00,18,1,1,0.1388841937647573,0.1897913391941569,0.12615740740740738
2026-02-11,2026-02-12 18:00:00,19,1,1,0.10620960718868162,0.19215914705451925,0.08472222222222221
2026-02-11,2026-02-12 19:00:00,20,1,1,0.1184627985484818,0.16231399274240882,0.10750000000000001
2026-02-11,2026-02-12 20:00:00,21,1,1,0.08552620309863904,0.17059397845615817,0.06425925925925925
2026-02-11,2026-02-12 21:00:00,22,1,1,0.12367769933565062,0.18838849667825303,0.10750000000000001
2026-02-11,2026-02-12 22:00:00,23,1,1,0.043475954209554975,0.13145384512184893,0.02148148148148148
2026-02-11,2026-02-12 23:00:00,24,1,1,0.04352381762119685,0.1346561251430213,0.02074074074074074
2026-02-11,2026-02-13 00:00:00,25,2,1,0.059712543580826095,0.16448864383005635,0.03351851851851853
2026-02-11,2026-02-13 01:00:00,26,2,1,0.07215395444241915,0.1874364388787624,0.043333333333333335
2026-02-11,2026-02-13 02:00:00,27,2,1,0.05318143732532026,0.146647927367342,0.029814814814814822
2026-02-11,2026-02-13 03:00:00,28,2,1,0.04561152401220465,0.15250206450546766,0.01888888888888889
2026-02-11,2026-02-13 04:00:00,29,2,1,0.03736021305922573,0.13050476899983235,0.014074074074074074
