issue_date,ts,horizon_hour,lead_day,turbine,power_norm_pred,power_gbm_pred,power_curve_pred
2026-02-23,2026-02-24 00:00:00,1,1,1,0.8721798579434692,0.8216400304580866,0.8848148148148147
2026-02-23,2026-02-24 01:00:00,2,1,1,0.7862612399729503,0.8261210146795659,0.7762962962962963
2026-02-23,2026-02-24 02:00:00,3,1,1,0.7073821348037838,0.7691328962411416,0.6919444444444443
2026-02-23,2026-02-24 03:00:00,4,1,1,0.6543169791721862,0.7163997106757461,0.6387962962962962
2026-02-23,2026-02-24 04:00:00,5,1,1,0.6371546057323849,0.6991063619952583,0.6216666666666666
2026-02-23,2026-02-24 05:00:00,6,1,1,0.4907075663508498,0.5502044984209156,0.4758333333333333
2026-02-23,2026-02-24 06:00:00,7,1,1,0.4848977481238876,0.42782207395277155,0.49916666666666654
2026-02-23,2026-02-24 07:00:00,8,1,1,0.45211277448077547,0.38056387240387723,0.47
2026-02-23,2026-02-24 08:00:00,9,1,1,0.4177765131830998,0.3888825659154993,0.4249999999999999
2026-02-23,2026-02-24 09:00:00,10,1,1,0.41537297513810406,0.40686487569052043,0.4174999999999999
2026-02-23,2026-02-24 10:00:00,11,1,1,0.41832550589095696,0.34662752945478503,0.43624999999999997
2026-02-23,2026-02-24 11:00:00,12,1,1,0.2966102991436075,0.37194038460692647,0.27777777777777773
2026-02-23,2026-02-24 12:00:00,13,1,1,0.3404258054044488,0.4026845825777992,0.32486111111111116
2026-02-23,2026-02-24 13:00:00,14,1,1,0.3426145436460204,0.4136282737856571,0.32486111111111116
2026-02-23,2026-02-24 14:00:00,15,1,1,0.3369945582559917,0.48108390239106974,0.3009722222222222
2026-02-23,2026-02-24 15:00:00,16,1,1,0.30653354401263144,0.44451957191500924,0.272037037037037
2026-02-23,2026-02-24 16:00:00,17,1,1,0.2493079840761776,0.4924658463068139,0.1885185185185185
2026-02-23,2026-02-24 17:00:00,18,1,1,0.204267543030594,0.39133771515296994,0.1575
2026-02-23,2026-02-24 18:00:00,19,1,1,0.14703038019398046,0.35070745652545776,0.09611111111111113
2026-02-23,2026-02-24 19:00:00,20,1,1,0.13192055478650322,0.32071388504362713,0.08472222222222221
2026-02-23,2026-02-24 20:00:00,21,1,1,0.11575802616282739,0.30619753822154444,0.06814814814814812
2026-02-23,2026-02-24 21:00:00,22,1,1,0.07705052017507102,0.23191926754202177,0.03833333333333334
2026-02-23,2026-02-24 22:00:00,23,1,1,0.06116578930326427,0.22212524281261764,0.020925925925925928
2026-02-23,2026-02-24 23:00:00,24,1,1,0.056781264030116255,0.20242483866909977,0.020370370370370372
2026-02-23,2026-02-25 00:00:00,25,2,1,0.043253611898345576,0.1347865780102464,0.020370370370370372
2026-02-23,2026-02-25 01:00:00,26,2,1,0.06293309911440889,0.13799882890537774,0.04416666666666667
2026-02-23,2026-02-25 02:00:00,27,2,1,0.11527063949597827,0.1919087530354468,0.09611111111111113
2026-02-23,2026-02-25 03:00:00,28,2,1,0.1909638176505633,0.2818561252898537,0.1682407407407407
2026-02-23,2026-02-25 04:00:00,29,2,1,0.23923307925309678,0.2639431740432616,0.23305555555555557
2026-02-23,2026-02-25 05:00:00,30,2,1,0.25929394178677884,0.21980304226722738,0.26916666666666667
2026-02-23,2026-02-25 06:00:00,31,2,1,0.29667493920075205,0.18393025155931564,0.32486111111111116
2026-02-23,2026-02-25 07:00:00,32,2,1,0.37374804525943717,0.3065180040749644,0.3905555555555554
2026-02-23,2026-02-25 08:00:00,33,2,1,0.3803242579622848,0.3632879564780903,0.3845833333333334
2026-02-23,2026-02-25 09:00:00,34,2,1,0.38052501917672815,0.3404028736614193,0.3905555555555554
2026-02-23,2026-02-25 10:00:00,35,2,1,0.45834545731511617,0.4417272865755806,0.4625
2026-02-23,2026-02-25 11:00:00,36,2,1,0.4713427712172532,0.5817138560862662,0.4437499999999999
2026-02-23,2026-02-25 12:00:00,37,2,1,0.49026079635208863,0.6163039817604433,0.4587499999999999
2026-02-23,2026-02-25 13:00:00,38,2,1,0.42873631192277367,0.5814593373916469,0.3905555555555554
2026-02-23,2026-02-25 14:00:00,39,2,1,0.31082701061006646,0.40857949749477646,0.2863888888888889
2026-02-23,2026-02-25 15:00:00,40,2,1,0.26089956131077213,0.41338669544274964,0.22277777777777774
2026-02-23,2026-02-25 16:00:00,41,2,1,0.26280774143190355,0.3818164849372953,0.23305555555555557
2026-02-23,2026-02-25 17:00:00,42,2,1,0.10919510380039885,0.3526421856686609,0.04833333333333334
2026-02-23,2026-02-25 18:00:00,43,2,1,0.13588243449418264,0.4068195798783207,0.06814814814814812
2026-02-23,2026-02-25 19:00:00,44,2,1,0.18828589465166645,0.5266146584435174,0.1037037037037037
2026-02-23,2026-02-25 20:00:00,45,2,1,0.23015537400105038,0.5207768700052519,0.1575
2026-02-23,2026-02-25 21:00:00,46,2,1,0.29569069720522834,0.6147497823224379,0.2159259259259259
2026-02-23,2026-02-25 22:00:00,47,2,1,0.4257636935142784,0.6860406897936144,0.3606944444444444
2026-02-23,2026-02-25 23:00:00,48,2,1,0.5419906062369106,0.6432863645178865,0.5166666666666667
2026-02-23,2026-02-24 00:00:00,1,1,2,0.857758415622297,0.7125841562229712,0.8738888888888887
2026-02-23,2026-02-24 01:00:00,2,1,2,0.7588210212918858,0.6965435462521911,0.7657407407407407
2026-02-23,2026-02-24 02:00:00,3,1,2,0.6872256184904164,0.6072561849041649,0.696111111111111
2026-02-23,2026-02-24 03:00:00,4,1,2,0.6323708921033957,0.5020422543672908,0.6468518518518518
2026-02-23,2026-02-24 04:00:00,5,1,2,0.6108182805849933,0.4981828058499336,0.6233333333333333
2026-02-23,2026-02-24 05:00:00,6,1,2,0.43578573054178266,0.27035730541782715,0.4541666666666666
2026-02-23,2026-02-24 06:00:00,7,1,2,0.45577994823872237,0.26029948238722456,0.47749999999999987
2026-02-23,2026-02-24 07:00:00,8,1,2,0.42762332968233674,0.2412332968233676,0.4483333333333333
2026-02-23,2026-02-24 08:00:00,9,1,2,0.3776307710605205,0.2013077106052065,0.3972222222222221
2026-02-23,2026-02-24 09:00:00,10,1,2,0.36787403157744547,0.18040698244112216,0.3887037037037036
2026-02-23,2026-02-24 10:00:00,11,1,2,0.39078384395187177,0.21783843951871762,0.41
2026-02-23,2026-02-24 11:00:00,12,1,2,0.2680131585987521,0.2901315859875208,0.26555555555555554
2026-02-23,2026-02-24 12:00:00,13,1,2,0.3108478980988391,0.3484789809883905,0.30666666666666675
2026-02-23,2026-02-24 13:00:00,14,1,2,0.3155843372219208,0.39584337221920746,0.30666666666666675
2026-02-23,2026-02-24 14:00:00,15,1,2,0.30206166761512526,0.44061667615125255,0.2866666666666667
2026-02-23,2026-02-24 15:00:00,16,1,2,0.27719885266802113,0.4303218600135448,0.2601851851851852
2026-02-23,2026-02-24 16:00:00,17,1,2,0.2011320609420483,0.4046539427538164,0.1785185185185185
2026-02-23,2026-02-24 17:00:00,18,1,2,0.16380661661147375,0.3105661661147375,0.1475
2026-02-23,2026-02-24 18:00:00,19,1,2,0.10096027562199245,0.22460275621992434,0.08722222222222223
2026-02-23,2026-02-24 19:00:00,20,1,2,0.09104791726316577,0.22547917263165773,0.0761111111111111
2026-02-23,2026-02-24 20:00:00,21,1,2,0.07377765555154012,0.18610988884873458,0.06129629629629628
2026-02-23,2026-02-24 21:00:00,22,1,2,0.04580143821839777,0.1280143821839777,0.03666666666666667
2026-02-23,2026-02-24 22:00:00,23,1,2,0.03535020729197845,0.16516873958645115,0.020925925925925928
2026-02-23,2026-02-24 23:00:00,24,1,2,0.03420460023454609,0.15871266901212755,0.020370370370370372
2026-02-23,2026-02-25 00:00:00,25,2,2,0.028754681038940074,0.10421347705606736,0.020370370370370372
2026-02-23,2026-02-25 01:00:00,26,2,2,0.04761628122212347,0.09366281222123468,0.042499999999999996
2026-02-23,2026-02-25 02:00:00,27,2,2,0.09282435108032597,0.14324351080325956,0.08722222222222223
2026-02-23,2026-02-25 03:00:00,28,2,2,0.16709051531522548,0.2467384864855884,0.1582407407407407
2026-02-23,2026-02-25 04:00:00,29,2,2,0.22722555199282957,0.2647555199282956,0.22305555555555556
2026-02-23,2026-02-25 05:00:00,30,2,2,0.24993646924805754,0.18186469248057519,0.2575
2026-02-23,2026-02-25 06:00:00,31,2,2,0.29651042302579816,0.20510423025798064,0.30666666666666675
2026-02-23,2026-02-25 07:00:00,32,2,2,0.3486141487243532,0.23114148724353276,0.3616666666666665
2026-02-23,2026-02-25 08:00:00,33,2,2,0.35269077503174395,0.3169077503174394,0.3566666666666667
2026-02-23,2026-02-25 09:00:00,34,2,2,0.356038522123888,0.3053852212388805,0.3616666666666665
2026-02-23,2026-02-25 10:00:00,35,2,2,0.44002774930168737,0.44194415968353995,0.4398148148148148
2026-02-23,2026-02-25 11:00:00,36,2,2,0.42064257859541404,0.4397591192874744,0.41851851851851846
2026-02-23,2026-02-25 12:00:00,37,2,2,0.4424057581949413,0.5040575819494141,0.4355555555555554
2026-02-23,2026-02-25 13:00:00,38,2,2,0.3854382909252072,0.5993829092520727,0.3616666666666665
2026-02-23,2026-02-25 14:00:00,39,2,2,0.2917795331521084,0.45529533152108403,0.27361111111111114
2026-02-23,2026-02-25 15:00:00,40,2,2,0.24064445288426112,0.4914445288426115,0.21277777777777773
2026-02-23,2026-02-25 16:00:00,41,2,2,0.2462455342727529,0.45495534272752886,0.22305555555555556
2026-02-23,2026-02-25 17:00:00,42,2,2,0.07445722873052552,0.3245722873052552,0.04666666666666666
2026-02-23,2026-02-25 18:00:00,43,2,2,0.09248322357568714,0.37316556909020476,0.06129629629629628
2026-02-23,2026-02-25 19:00:00,44,2,2,0.13759126120602966,0.5242459453936301,0.0946296296296296
2026-02-23,2026-02-25 20:00:00,45,2,2,0.17387984722295044,0.4112984722295042,0.1475
2026-02-23,2026-02-25 21:00:00,46,2,2,0.2430167728258035,0.5768343949247017,0.2059259259259259
2026-02-23,2026-02-25 22:00:00,47,2,2,0.3679743844741886,0.6497438447418866,0.3366666666666666
2026-02-23,2026-02-25 23:00:00,48,2,2,0.5071645299253038,0.6166452992530377,0.495
