ts,turbine_1_lead1,turbine_2_lead1,turbine_1_lead2,turbine_2_lead2,farm_mean_lead1
2026-02-01 00:00:00,0.0299333687717495,0.0212320698744767,,,0.0255827193231131
2026-02-01 01:00:00,0.0235608074330753,0.0152958803470811,,,0.0194283438900782
2026-02-01 02:00:00,0.0160556328849414,0.0119080612250319,,,0.013981847054986651
2026-02-01 03:00:00,0.0158966585221549,0.0171265411218399,,,0.016511599821997403
2026-02-01 04:00:00,0.0167598259115192,0.0123333333333333,,,0.01454657962242625
2026-02-01 05:00:00,0.0203586599090148,0.0191178452491558,,,0.0197382525790853
2026-02-01 06:00:00,0.0238431342427382,0.022601804661744,,,0.0232224694522411
2026-02-01 07:00:00,0.0622171661073747,0.0574164322833963,,,0.0598167991953855
2026-02-01 08:00:00,0.1767543698996617,0.1721343053477689,,,0.1744443376237153
2026-02-01 09:00:00,0.1644950793194905,0.1569456352530429,,,0.1607203572862667
2026-02-01 10:00:00,0.1357329538319196,0.134616693162199,,,0.1351748234970593
2026-02-01 11:00:00,0.087750680887004,0.0774379042076898,,,0.0825942925473469
2026-02-01 12:00:00,0.1162694099412096,0.1013703877095896,,,0.10881989882539961
2026-02-01 13:00:00,0.1250711405534144,0.1134327898829349,,,0.11925196521817465
2026-02-01 14:00:00,0.1372543963670768,0.1181765380627353,,,0.12771546721490604
2026-02-01 15:00:00,0.1463274749490279,0.1253141319195325,,,0.1358208034342802
2026-02-01 16:00:00,0.2817514027895006,0.2614044184515568,,,0.2715779106205287
2026-02-01 17:00:00,0.2105090751535824,0.1936792107360592,,,0.2020941429448208
2026-02-01 18:00:00,0.2658465191890347,0.2526630392656754,,,0.25925477922735507
2026-02-01 19:00:00,0.2652294627712392,0.2500875658167225,,,0.25765851429398084
2026-02-01 20:00:00,0.2744276054827672,0.2617519999972303,,,0.2680898027399987
2026-02-01 21:00:00,0.2748898582611495,0.2737353184495353,,,0.2743125883553424
2026-02-01 22:00:00,0.262364696578985,0.2585980148096242,,,0.2604813556943046
2026-02-01 23:00:00,0.2413535126431764,0.2348714869022483,,,0.23811249977271234
2026-02-02 00:00:00,0.3536522229470009,0.3359353857699985,0.233664995349831,0.2427510254938896,0.3447938043584997
2026-02-02 01:00:00,0.4033928678032966,0.3906627117588567,0.2780371340468863,0.2798406772963779,0.39702778978107667
2026-02-02 02:00:00,0.404404779762272,0.3892877229442384,0.3085128684745351,0.2998395380343981,0.39684625135325524
2026-02-02 03:00:00,0.3798696236754282,0.3523785782498542,0.3203289763421428,0.307326457547204,0.3661241009626412
2026-02-02 04:00:00,0.3923561733036787,0.3594495921612349,0.3385426045696265,0.315989662408129,0.3759028827324568
2026-02-02 05:00:00,0.4487132701566997,0.4223562097488516,0.3757604744888873,0.3510002128678178,0.43553473995277564
2026-02-02 06:00:00,0.4386623369764008,0.4162078760123469,0.3703996322438094,0.3442337454142883,0.42743510649437383
2026-02-02 07:00:00,0.4061624644095829,0.3780072037102489,0.3920327918769432,0.3683934469238831,0.3920848340599159
2026-02-02 08:00:00,0.3851237701313705,0.3608768242185289,0.3904597174239917,0.367018665192667,0.3730002971749497
2026-02-02 09:00:00,0.6153591519651742,0.6091549148272959,0.5101943825747441,0.4928913087713197,0.612257033396235
2026-02-02 10:00:00,0.4805872167196658,0.4416759520167254,0.4449381930690941,0.4060631257721316,0.46113158436819557
2026-02-02 11:00:00,0.5719842082416899,0.5254846233746256,0.5811497708803874,0.5351626951562867,0.5487344158081577
2026-02-02 12:00:00,0.6429527066935007,0.6096639673250723,0.7092796462471724,0.6899834447465587,0.6263083370092866
2026-02-02 13:00:00,0.7000161956229913,0.6749405062683208,0.7896524140580404,0.7601246298823138,0.6874783509456561
2026-02-02 14:00:00,0.7263390061649871,0.7034427913625292,0.7775219221301137,0.7510188157383507,0.7148908987637581
2026-02-02 15:00:00,0.6573367823315156,0.6349569719654921,0.61478468925963,0.5773265730262566,0.6461468771485038
2026-02-02 16:00:00,0.6435517553988981,0.6071948655218952,0.1750649998871115,0.139828256972736,0.6253733104603967
2026-02-02 17:00:00,0.3073002140823365,0.2628560270772499,0.3365600035878194,0.294113961296061,0.2850781205797932
2026-02-02 18:00:00,0.1413655511351688,0.1125494649855912,0.1999452210649857,0.1483807246046646,0.12695750806038
2026-02-02 19:00:00,0.0958123737040957,0.0701345992450427,0.1342997924180501,0.105318786282613,0.0829734864745692
2026-02-02 20:00:00,0.0847462799545386,0.0653740824729838,0.1507413950582931,0.127797147053205,0.0750601812137612
2026-02-02 21:00:00,0.0987471334499625,0.0846770145007345,0.1595893562522339,0.1414165193454722,0.0917120739753485
2026-02-02 22:00:00,0.1035096342487086,0.0797313562494973,0.1042313683171908,0.0754815736874982,0.09162049524910296
2026-02-02 23:00:00,0.1238593923543153,0.1001324450023123,0.0654675304698705,0.0464884840740696,0.1119959186783138
2026-02-03 00:00:00,0.2212950547712731,0.2027828787905791,0.1376117648485614,0.1032766784550164,0.2120389667809261
2026-02-03 01:00:00,0.3180944460669014,0.3005159307858716,0.26244728217497,0.2321993564269969,0.3093051884263865
2026-02-03 02:00:00,0.39814551230709,0.375452954750886,0.2633303693591791,0.2388757215542033,0.38679923352898804
2026-02-03 03:00:00,0.4079036364722703,0.380979469270413,0.206895989312365,0.1891261507342164,0.39444155287134164
2026-02-03 04:00:00,0.4110450625285581,0.38169823309151,0.1811430206720089,0.1528783675425163,0.3963716478100341
2026-02-03 05:00:00,0.1776409734204296,0.1646547332440708,0.1884408270281276,0.1575047156015793,0.1711478533322502
2026-02-03 06:00:00,0.0523078663858053,0.04425221668832,0.1297715705722237,0.117315328909134,0.048280041537062654
2026-02-03 07:00:00,0.0833000785977878,0.0710333922112239,0.0722364534565155,0.0601097311527985,0.07716673540450586
2026-02-03 08:00:00,0.0517728963071562,0.0327687876630487,0.0402985607265056,0.0227062856217837,0.04227084198510245
2026-02-03 09:00:00,0.0408786588734245,0.0388913703058136,0.0308849165833895,0.0247435179161045,0.039885014589619044
2026-02-03 10:00:00,0.0739869768834168,0.0665512470520573,0.0288659158440318,0.0263214526486463,0.07026911196773705
2026-02-03 11:00:00,0.183588512121818,0.1764999680829438,0.092510928399067,0.0885790983781757,0.1800442401023809
2026-02-03 12:00:00,0.156803286193098,0.155167343619754,0.0867113734227562,0.0825824732192156,0.155985314906426
2026-02-03 13:00:00,0.0545751470508888,0.0559668639508078,0.0478637524026488,0.0399641041307371,0.0552710055008483
2026-02-03 14:00:00,0.0602197195067687,0.0592951335451691,0.0631385321653058,0.0556805478819747,0.059757426525968896
2026-02-03 15:00:00,0.0414534478659433,0.0381075867485171,0.1743944638558305,0.1669874608724886,0.0397805173072302
2026-02-03 16:00:00,0.066807562186843,0.0619578986485798,0.1636749280832836,0.1543425182711364,0.06438273041771139
2026-02-03 17:00:00,0.1780919307069931,0.1627074935495439,0.1294605611590265,0.1140295467120892,0.1703997121282685
2026-02-03 18:00:00,0.1614986895113177,0.1365415635357365,0.3006338090527348,0.2918703452563204,0.14902012652352709
2026-02-03 19:00:00,0.3925416179271722,0.3615406617460946,0.5626811677138364,0.5642091118595235,0.3770411398366334
2026-02-03 20:00:00,0.5172478836839707,0.4988617082639179,0.4877759837012162,0.4669221736350416,0.5080547959739443
2026-02-03 21:00:00,0.4093612055767715,0.3754766169952493,0.4293075637731907,0.4089274730416717,0.3924189112860104
2026-02-03 22:00:00,0.3809877979264007,0.3448064307159298,0.4179476456314461,0.392905898400349,0.3628971143211652
2026-02-03 23:00:00,0.4256562020797396,0.3953935705969429,0.230180149576839,0.2197120916964339,0.4105248863383413
2026-02-04 00:00:00,0.355665582681209,0.3337173787430896,0.2282278194203457,0.2160912661853678,0.3446914807121493
2026-02-04 01:00:00,0.5222421179807308,0.5075500836144679,0.3298326775726409,0.3204819613496855,0.5148961007975994
2026-02-04 02:00:00,0.4039349460676899,0.3757511588016649,0.4016193134206571,0.3788848254210077,0.38984305243467743
2026-02-04 03:00:00,0.3705662835716951,0.347231856115167,0.4318416344288845,0.4177102396673643,0.358899069843431
2026-02-04 04:00:00,0.3263700897866829,0.3175820585299723,0.5694411789022662,0.5663084219049637,0.32197607415832763
2026-02-04 05:00:00,0.5573739551342174,0.5571823598861986,0.393871389832914,0.3784593416864347,0.5572781575102079
2026-02-04 06:00:00,0.4533262051305428,0.42793159233092,0.3276120487763997,0.314979644294552,0.4406288987307314
2026-02-04 07:00:00,0.4637818881029243,0.4425241480921409,0.3398411704503165,0.3308490272521086,0.4531530180975326
2026-02-04 08:00:00,0.4570276266337735,0.4401660918865138,0.4742681489265307,0.4645386459629959,0.44859685926014364
2026-02-04 09:00:00,0.4703082852679636,0.465842821863485,0.3148813150825483,0.3069649486520293,0.4680755535657243
2026-02-04 10:00:00,0.4396399145414552,0.4441704788873676,0.1872544362472125,0.1933066233552596,0.4419051967144114
2026-02-04 11:00:00,0.2408880481187064,0.2414761506830416,0.2186946842418544,0.2099278767943585,0.24118209940087398
2026-02-04 12:00:00,0.209133796853097,0.2076505776629697,0.1454854982865434,0.1187217075167682,0.20839218725803335
2026-02-04 13:00:00,0.2160343984664388,0.2119024334982064,0.1183380491503327,0.1069600028424341,0.21396841598232258
2026-02-04 14:00:00,0.1999032397818768,0.1889466663590173,0.1423236197398818,0.135072835095717,0.19442495307044705
2026-02-04 15:00:00,0.1557683316901212,0.1498101858708439,0.1385005039217844,0.125764077302703,0.15278925878048255
2026-02-04 16:00:00,0.1189241626810612,0.1047906916331103,0.1160890430170829,0.0851941191438506,0.11185742715708574
2026-02-04 17:00:00,0.0662320241987405,0.051870856119942,0.06961651207684,0.053595367197192,0.059051440159341245
2026-02-04 18:00:00,0.0323464424464054,0.0251526286166726,0.0357609846367628,0.0272107015693877,0.028749535531539
2026-02-04 19:00:00,0.0795975711007999,0.0649286892687261,0.1961911696117981,0.1832137821959581,0.07226313018476299
2026-02-04 20:00:00,0.3049096410437201,0.2854113410513537,0.4095829455969759,0.3744641401915058,0.2951604910475369
2026-02-04 21:00:00,0.4354747578448709,0.3861649242970944,0.524478066662365,0.4997108013075279,0.4108198410709827
2026-02-04 22:00:00,0.4757612073977375,0.4557673321562645,0.6042816252900209,0.5984413554509509,0.465764269777001
2026-02-04 23:00:00,0.6032480218124586,0.5923600513973084,0.5577492178903045,0.5488487053381645,0.5978040366048836
2026-02-05 00:00:00,0.7139748427006619,0.7115307571145836,0.6009587910014733,0.606033373098121,0.7127527999076227
2026-02-05 01:00:00,0.7844954907114534,0.7720996196001095,0.6408385951301635,0.6489295574356009,0.7782975551557815
2026-02-05 02:00:00,0.8773919346537877,0.8597447940571475,0.7352881116816388,0.7234681579931505,0.8685683643554676
2026-02-05 03:00:00,0.9061084404188678,0.8880991814380021,0.7580379591717233,0.7373884413843705,0.897103810928435
2026-02-05 04:00:00,0.9254883971103672,0.909044421007578,0.8824482715626057,0.8573799216338771,0.9172664090589726
2026-02-05 05:00:00,0.8990154264780021,0.8861295851733487,0.9248481568440322,0.9048786104397244,0.8925725058256755
2026-02-05 06:00:00,0.938429415501768,0.9310454395333588,0.9099161836462796,0.9020384260063428,0.9347374275175634
2026-02-05 07:00:00,0.9392596710099882,0.9330611674219192,0.9203210499688256,0.9137860041760978,0.9361604192159537
2026-02-05 08:00:00,0.9458594926578884,0.9330602468304844,0.9332061663092104,0.9295072430064418,0.9394598697441864
2026-02-05 09:00:00,0.9375891043463178,0.9301430391634374,0.9178961948256272,0.9055937259208664,0.9338660717548777
2026-02-05 10:00:00,0.9319911532898756,0.9272277855582054,0.899930152327336,0.8914552440340683,0.9296094694240404
2026-02-05 11:00:00,0.9517587273254332,0.9390558038280964,0.9496996814188028,0.9389832888656624,0.9454072655767648
2026-02-05 12:00:00,0.9530297432224092,0.9367020188588446,0.962456953286355,0.9491738347232492,0.944865881040627
2026-02-05 13:00:00,0.9184242048644022,0.9040664029606684,0.9432129162175932,0.9332558472718752,0.9112453039125353
2026-02-05 14:00:00,0.909117429690636,0.8902259394665558,0.9178810680588998,0.9023787262208318,0.8996716845785959
2026-02-05 15:00:00,0.7421821524574087,0.723994568639019,0.7477980247051188,0.7343917351660088,0.7330883605482139
2026-02-05 16:00:00,0.6770092301091755,0.655860539284979,0.7187637338200856,0.6997176970908437,0.6664348846970772
